event_slug,playerName,team,event_name,season,birdies_per_round,drive_distance,eagles,fairway_pct,gir_pct,putting_avg,scrambling_pct
dc-2023,Sergio Garcia,Fireballs GC,DC,2023.0,12.0,321.1,0.0,69.05,68.52,1.7,58.82
dc-2023,Sihwan Kim,Korean Golf Club,DC,2023.0,8.0,294.9,0.0,45.24,51.85,1.69,42.31
dc-2023,Talor Gooch,RangeGoats GC,DC,2023.0,14.0,304.8,0.0,71.43,68.52,1.63,58.82
greenbrier-2023,Abraham Ancer,Fireballs GC,Greenbrier,2023.0,15.0,294.7,0.0,90.48,81.48,1.65,60.0
greenbrier-2023,Anirban Lahiri,Crushers GC,Greenbrier,2023.0,15.0,300.2,0.0,71.43,75.93,1.59,76.92
greenbrier-2023,Bernd Wiesberger,Cleeks Golf Club,Greenbrier,2023.0,15.0,295.6,0.0,50.0,75.93,1.56,76.92
greenbrier-2023,Branden Grace,Southern Guards GC,Greenbrier,2023.0,15.0,313.2,0.0,64.29,79.63,1.54,81.82
greenbrier-2023,Brendan Steele,HyFlyers GC,Greenbrier,2023.0,11.0,316.2,1.0,64.29,85.19,1.65,100.0
greenbrier-2023,Brooks Koepka,Smash GC,Greenbrier,2023.0,14.0,314.1,0.0,47.62,68.52,1.61,52.94
greenbrier-2023,Bryson DeChambeau,Crushers GC,Greenbrier,2023.0,27.0,341.3,0.0,71.43,79.63,1.41,72.73
greenbrier-2023,Bubba Watson,RangeGoats GC,Greenbrier,2023.0,10.0,310.9,0.0,64.29,83.33,1.72,88.89
greenbrier-2023,Cameron Smith,Ripper GC,Greenbrier,2023.0,13.0,321.3,0.0,50.0,74.07,1.59,57.14
greenbrier-2023,Cameron Tringale,HyFlyers GC,Greenbrier,2023.0,14.0,308.7,0.0,66.67,81.48,1.61,80.0
greenbrier-2023,Carlos Ortiz,Fireballs GC,Greenbrier,2023.0,19.0,314.1,0.0,73.81,87.04,1.65,42.86
greenbrier-2023,Charles Howell III,Crushers GC,Greenbrier,2023.0,11.0,310.5,1.0,69.05,90.74,1.72,80.0
greenbrier-2023,Chase Koepka,Smash GC,Greenbrier,2023.0,9.0,291.1,1.0,69.05,75.93,1.72,53.85
greenbrier-2023,Danny Lee,Korean Golf Club,Greenbrier,2023.0,10.0,303.5,0.0,78.57,79.63,1.76,63.64
greenbrier-2023,David Puig,Torque GC,Greenbrier,2023.0,18.0,319.0,1.0,57.14,74.07,1.5,71.43
greenbrier-2023,Dean Burmester,Southern Guards GC,Greenbrier,2023.0,16.0,344.0,0.0,42.86,87.04,1.63,57.14
greenbrier-2023,Dustin Johnson,,Greenbrier,2023.0,13.0,313.2,0.0,76.19,83.33,1.76,66.67
greenbrier-2023,Eugenio Chacarra,Fireballs GC,Greenbrier,2023.0,13.0,317.8,0.0,71.43,81.48,1.72,70.0
greenbrier-2023,Graeme McDowell,Cleeks Golf Club,Greenbrier,2023.0,15.0,295.2,0.0,73.81,77.78,1.63,66.67
greenbrier-2023,Harold Varner III,RangeGoats GC,Greenbrier,2023.0,15.0,318.0,1.0,66.67,94.44,1.72,33.33
greenbrier-2023,Henrik Stenson,Majesticks Golf Club,Greenbrier,2023.0,12.0,300.5,0.0,78.57,85.19,1.74,62.5
greenbrier-2023,Ian Poulter,Majesticks Golf Club,Greenbrier,2023.0,8.0,294.5,0.0,76.19,77.78,1.67,100.0
greenbrier-2023,James Piot,HyFlyers GC,Greenbrier,2023.0,16.0,287.1,0.0,64.29,75.93,1.57,69.23
greenbrier-2023,Jason Kokrak,Smash GC,Greenbrier,2023.0,13.0,314.2,0.0,64.29,75.93,1.59,76.92
greenbrier-2023,Jed Morgan,Ripper GC,Greenbrier,2023.0,8.0,313.7,1.0,64.29,68.52,1.67,47.06
greenbrier-2023,Joaquin Niemann,Torque GC,Greenbrier,2023.0,17.0,314.6,0.0,80.95,75.93,1.59,46.15
greenbrier-2023,Kevin Na,Korean Golf Club,Greenbrier,2023.0,12.0,295.1,0.0,61.91,62.96,1.59,60.0
greenbrier-2023,Laurie Canter,Majesticks Golf Club,Greenbrier,2023.0,17.0,306.2,0.0,73.81,79.63,1.69,36.36
greenbrier-2023,Lee Westwood,Majesticks Golf Club,Greenbrier,2023.0,10.0,291.4,1.0,76.19,64.82,1.5,89.47
greenbrier-2023,Louis Oosthuizen,Southern Guards GC,Greenbrier,2023.0,11.0,298.9,0.0,80.95,77.78,1.67,83.33
greenbrier-2023,Marc Leishman,Ripper GC,Greenbrier,2023.0,12.0,282.1,0.0,59.52,85.19,1.7,62.5
greenbrier-2023,Martin Kaymer,Cleeks Golf Club,Greenbrier,2023.0,12.0,281.0,0.0,47.62,64.82,1.63,63.16
greenbrier-2023,Matt Jones,Ripper GC,Greenbrier,2023.0,10.0,313.3,1.0,66.67,77.78,1.67,58.33
greenbrier-2023,Matthew Wolff,Smash GC,Greenbrier,2023.0,19.0,322.7,1.0,73.81,77.78,1.54,58.33
greenbrier-2023,Mito Pereira,Torque GC,Greenbrier,2023.0,18.0,317.8,1.0,80.95,85.19,1.57,75.0
greenbrier-2023,Pat Perez,,Greenbrier,2023.0,8.0,296.4,0.0,78.57,70.37,1.74,75.0
greenbrier-2023,Patrick Reed,,Greenbrier,2023.0,11.0,285.0,0.0,71.43,64.82,1.54,73.68
greenbrier-2023,Paul Casey,Crushers GC,Greenbrier,2023.0,12.0,299.7,0.0,50.0,90.74,1.8,20.0
greenbrier-2023,Peter Uihlein,,Greenbrier,2023.0,15.0,329.7,1.0,50.0,70.37,1.54,37.5
greenbrier-2023,Phil Mickelson,HyFlyers GC,Greenbrier,2023.0,15.0,307.3,0.0,69.05,72.22,1.63,60.0
greenbrier-2023,Richard Bland,Cleeks Golf Club,Greenbrier,2023.0,18.0,300.3,0.0,64.29,79.63,1.52,81.82
greenbrier-2023,Scott Vincent,Korean Golf Club,Greenbrier,2023.0,19.0,316.8,0.0,69.05,79.63,1.57,54.55
greenbrier-2023,Sebastian,Torque GC,Greenbrier,2023.0,13.0,315.4,1.0,80.95,77.78,1.65,75.0
greenbrier-2023,Sergio Garcia,Fireballs GC,Greenbrier,2023.0,15.0,303.0,0.0,83.33,83.33,1.65,77.78
greenbrier-2023,Sihwan Kim,Korean Golf Club,Greenbrier,2023.0,8.0,281.4,0.0,59.52,64.82,1.57,68.42
greenbrier-2023,Talor Gooch,RangeGoats GC,Greenbrier,2023.0,14.0,300.2,0.0,73.81,83.33,1.63,88.89
greenbrier-2023,Thomas Pieters,RangeGoats GC,Greenbrier,2023.0,14.0,319.7,0.0,50.0,70.37,1.59,56.25
greenbrier-2024,Abraham Ancer,Fireballs GC,Greenbrier,2024.0,14.0,319.5,1.0,69.05,77.78,1.59,75.0
greenbrier-2024,Adrian Meronk,Cleeks Golf Club,Greenbrier,2024.0,11.0,333.4,0.0,54.76,77.78,1.65,50.0
greenbrier-2024,Andy Ogletree,HyFlyers GC,Greenbrier,2024.0,10.0,309.5,0.0,57.14,83.33,1.72,88.89
greenbrier-2024,Anirban Lahiri,Crushers GC,Greenbrier,2024.0,5.0,322.9,1.0,64.29,68.52,1.63,88.24
greenbrier-2024,Anthony Kim,,Greenbrier,2024.0,11.0,312.4,0.0,52.38,74.07,1.65,71.43
greenbrier-2024,Ben Campbell,Majesticks Golf Club,Greenbrier,2024.0,11.0,294.9,1.0,83.33,75.93,1.59,61.54
greenbrier-2024,Branden Grace,Southern Guards GC,Greenbrier,2024.0,15.0,304.7,1.0,71.43,72.22,1.56,60.0
greenbrier-2024,Brendan Steele,HyFlyers GC,Greenbrier,2024.0,11.0,314.4,2.0,57.14,75.93,1.61,53.85
greenbrier-2024,Brooks Koepka,Smash GC,Greenbrier,2024.0,21.0,323.5,0.0,61.91,87.04,1.54,71.43
greenbrier-2024,Bryson DeChambeau,Crushers GC,Greenbrier,2024.0,16.0,335.2,0.0,59.52,79.63,1.54,63.64
greenbrier-2024,Bubba Watson,RangeGoats GC,Greenbrier,2024.0,13.0,329.1,1.0,59.52,77.78,1.65,50.0
greenbrier-2024,Caleb Surratt,Legion XIII,Greenbrier,2024.0,14.0,329.2,0.0,71.43,87.04,1.7,85.71
greenbrier-2024,Cameron Smith,Ripper GC,Greenbrier,2024.0,16.0,321.2,1.0,64.29,79.63,1.52,72.73
greenbrier-2024,Cameron Tringale,HyFlyers GC,Greenbrier,2024.0,19.0,312.5,0.0,61.91,75.93,1.5,53.85
greenbrier-2024,Carlos Ortiz,Torque GC,Greenbrier,2024.0,6.0,329.1,2.0,50.0,70.37,1.61,62.5
greenbrier-2024,Charl Schwartzel,Southern Guards GC,Greenbrier,2024.0,7.0,316.1,0.0,45.24,72.22,1.67,60.0
greenbrier-2024,Charles Howell III,Crushers GC,Greenbrier,2024.0,11.0,322.5,1.0,61.91,68.52,1.54,58.82
greenbrier-2024,Danny Lee,Korean Golf Club,Greenbrier,2024.0,14.0,303.9,0.0,76.19,75.93,1.57,92.31
greenbrier-2024,David Puig,Fireballs GC,Greenbrier,2024.0,18.0,341.4,0.0,42.86,72.22,1.52,66.67
greenbrier-2024,Dean Burmester,Southern Guards GC,Greenbrier,2024.0,11.0,343.5,0.0,47.62,72.22,1.65,73.33
greenbrier-2024,Dustin Johnson,,Greenbrier,2024.0,13.0,325.7,0.0,59.52,72.22,1.57,66.67
greenbrier-2024,Eugenio Chacarra,Fireballs GC,Greenbrier,2024.0,11.0,325.7,0.0,61.91,75.93,1.65,84.62
greenbrier-2024,Harold Varner III,,Greenbrier,2024.0,11.0,328.7,0.0,52.38,77.78,1.76,41.67
greenbrier-2024,Henrik Stenson,Majesticks Golf Club,Greenbrier,2024.0,10.0,309.4,0.0,80.95,85.19,1.7,100.0
greenbrier-2024,Hudson Swafford,,Greenbrier,2024.0,8.0,321.1,0.0,45.24,61.11,1.63,57.14
greenbrier-2024,Ian Poulter,Majesticks Golf Club,Greenbrier,2024.0,9.0,309.5,0.0,50.0,66.67,1.57,72.22
greenbrier-2024,Jason Kokrak,Smash GC,Greenbrier,2024.0,23.0,323.2,0.0,71.43,83.33,1.54,55.56
greenbrier-2024,Jinichiro Kozuma,Korean Golf Club,Greenbrier,2024.0,14.0,314.3,1.0,71.43,66.67,1.46,72.22
greenbrier-2024,Joaquin Niemann,Torque GC,Greenbrier,2024.0,14.0,333.9,0.0,64.29,87.04,1.74,100.0
greenbrier-2024,John Catlin,Smash GC,Greenbrier,2024.0,11.0,317.2,0.0,66.67,85.19,1.76,37.5
greenbrier-2024,Jon Rahm,Legion XIII,Greenbrier,2024.0,17.0,332.3,2.0,76.19,85.19,1.54,75.0
greenbrier-2024,Kalle Samooja,Cleeks Golf Club,Greenbrier,2024.0,10.0,302.1,0.0,57.14,59.26,1.65,45.46
greenbrier-2024,Kevin Na,Korean Golf Club,Greenbrier,2024.0,10.0,289.1,0.0,61.91,68.52,1.59,52.94
greenbrier-2024,Kieran Vincent,Legion XIII,Greenbrier,2024.0,12.0,303.8,0.0,66.67,72.22,1.61,66.67
greenbrier-2024,Lee Westwood,Majesticks Golf Club,Greenbrier,2024.0,9.0,312.7,1.0,45.24,74.07,1.69,64.29
greenbrier-2024,Louis Oosthuizen,Southern Guards GC,Greenbrier,2024.0,17.0,308.4,0.0,71.43,72.22,1.5,80.0
greenbrier-2024,Lucas Herbert,Ripper GC,Greenbrier,2024.0,18.0,314.6,0.0,66.67,83.33,1.59,77.78
greenbrier-2024,Marc Leishman,Ripper GC,Greenbrier,2024.0,19.0,297.6,0.0,64.29,87.04,1.54,71.43
greenbrier-2024,Martin Kaymer,Cleeks Golf Club,Greenbrier,2024.0,12.0,297.4,0.0,57.14,68.52,1.59,52.94
greenbrier-2024,Matt Jones,Ripper GC,Greenbrier,2024.0,12.0,306.3,1.0,40.48,70.37,1.5,75.0
greenbrier-2024,Matthew Wolff,RangeGoats GC,Greenbrier,2024.0,13.0,344.8,1.0,54.76,77.78,1.67,58.33
greenbrier-2024,Mito Pereira,Torque GC,Greenbrier,2024.0,16.0,333.9,0.0,40.48,75.93,1.56,69.23
greenbrier-2024,Pat Perez,,Greenbrier,2024.0,9.0,311.0,0.0,59.52,68.52,1.61,70.59
greenbrier-2024,Patrick Reed,,Greenbrier,2024.0,15.0,313.9,0.0,61.91,70.37,1.5,75.0
greenbrier-2024,Paul Casey,Crushers GC,Greenbrier,2024.0,13.0,326.7,0.0,76.19,79.63,1.65,72.73
greenbrier-2024,Peter Uihlein,RangeGoats GC,Greenbrier,2024.0,15.0,332.2,0.0,38.1,77.78,1.59,66.67
greenbrier-2024,Phil Mickelson,HyFlyers GC,Greenbrier,2024.0,12.0,311.6,0.0,40.48,70.37,1.67,37.5
greenbrier-2024,Richard Bland,Cleeks Golf Club,Greenbrier,2024.0,16.0,304.3,1.0,69.05,81.48,1.54,90.0
greenbrier-2024,Scott Vincent,Korean Golf Club,Greenbrier,2024.0,17.0,322.9,0.0,66.67,87.04,1.69,28.57
greenbrier-2024,Sebastian,Torque GC,Greenbrier,2024.0,17.0,313.6,0.0,73.81,87.04,1.61,85.71
greenbrier-2024,Sergio Garcia,Fireballs GC,Greenbrier,2024.0,15.0,327.7,0.0,78.57,83.33,1.57,100.0
greenbrier-2024,Talor Gooch,Smash GC,Greenbrier,2024.0,14.0,316.7,2.0,71.43,77.78,1.59,66.67
greenbrier-2024,Thomas Pieters,RangeGoats GC,Greenbrier,2024.0,14.0,321.1,1.0,59.52,74.07,1.59,64.29
greenbrier-2024,Tyrrell Hatton,Legion XIII,Greenbrier,2024.0,14.0,323.9,0.0,54.76,75.93,1.63,69.23
hong-kong-2024,Abraham Ancer,Fireballs GC,Hong Kong,2024.0,16.0,285.9,0.0,76.19,77.78,1.54,75.0
hong-kong-2024,Adrian Meronk,Cleeks Golf Club,Hong Kong,2024.0,13.0,293.6,0.0,54.76,72.22,1.59,80.0
hong-kong-2024,Andy Ogletree,HyFlyers GC,Hong Kong,2024.0,11.0,282.1,0.0,64.29,68.52,1.56,76.47
hong-kong-2024,Anirban Lahiri,Crushers GC,Hong Kong,2024.0,9.0,295.0,1.0,69.05,70.37,1.65,62.5
hong-kong-2024,Anthony Kim,,Hong Kong,2024.0,12.0,274.1,0.0,35.71,44.44,1.39,56.67
hong-kong-2024,Branden Grace,Southern Guards GC,Hong Kong,2024.0,11.0,292.6,0.0,69.05,77.78,1.76,41.67
hong-kong-2024,Brendan Steele,HyFlyers GC,Hong Kong,2024.0,7.0,313.6,1.0,73.81,68.52,1.63,82.35
hong-kong-2024,Brooks Koepka,Smash GC,Hong Kong,2024.0,14.0,302.6,0.0,61.91,79.63,1.69,54.55
hong-kong-2024,Bryson DeChambeau,Crushers GC,Hong Kong,2024.0,12.0,336.9,2.0,66.67,79.63,1.69,72.73
hong-kong-2024,Bubba Watson,RangeGoats GC,Hong Kong,2024.0,10.0,297.1,0.0,73.81,74.07,1.63,71.43
hong-kong-2024,Caleb Surratt,Legion XIII,Hong Kong,2024.0,10.0,299.6,0.0,59.52,74.07,1.69,64.29
hong-kong-2024,Cameron Smith,Ripper GC,Hong Kong,2024.0,17.0,296.7,0.0,61.91,70.37,1.5,75.0
hong-kong-2024,Cameron Tringale,HyFlyers GC,Hong Kong,2024.0,10.0,300.8,0.0,64.29,68.52,1.65,82.35
hong-kong-2024,Carlos Ortiz,Torque GC,Hong Kong,2024.0,16.0,294.3,0.0,78.57,81.48,1.59,70.0
hong-kong-2024,Charl Schwartzel,Southern Guards GC,Hong Kong,2024.0,9.0,297.3,0.0,54.76,66.67,1.61,66.67
hong-kong-2024,Charles Howell III,Crushers GC,Hong Kong,2024.0,12.0,301.2,0.0,69.05,79.63,1.59,81.82
hong-kong-2024,Danny Lee,Korean Golf Club,Hong Kong,2024.0,9.0,299.9,0.0,61.91,64.82,1.61,63.16
hong-kong-2024,David Puig,Fireballs GC,Hong Kong,2024.0,13.0,309.5,0.0,61.91,61.11,1.52,71.43
hong-kong-2024,Dean Burmester,Southern Guards GC,Hong Kong,2024.0,13.0,304.8,1.0,69.05,77.78,1.61,66.67
hong-kong-2024,Dustin Johnson,,Hong Kong,2024.0,12.0,305.0,1.0,78.57,74.07,1.57,57.14
hong-kong-2024,Eugenio Chacarra,Fireballs GC,Hong Kong,2024.0,14.0,303.8,1.0,52.38,72.22,1.57,60.0
hong-kong-2024,Graeme McDowell,Smash GC,Hong Kong,2024.0,13.0,276.0,2.0,78.57,64.82,1.46,68.42
hong-kong-2024,Harold Varner III,,Hong Kong,2024.0,11.0,297.2,1.0,66.67,70.37,1.57,75.0
hong-kong-2024,Henrik Stenson,Majesticks Golf Club,Hong Kong,2024.0,16.0,265.7,0.0,80.95,72.22,1.54,86.67
hong-kong-2024,Hudson Swafford,,Hong Kong,2024.0,7.0,288.2,0.0,64.29,62.96,1.72,50.0
hong-kong-2024,Ian Poulter,Majesticks Golf Club,Hong Kong,2024.0,16.0,287.9,0.0,66.67,79.63,1.63,63.64
hong-kong-2024,Jason Kokrak,Smash GC,Hong Kong,2024.0,7.0,288.0,0.0,57.14,64.82,1.72,52.63
hong-kong-2024,Jinichiro Kozuma,Korean Golf Club,Hong Kong,2024.0,9.0,302.6,1.0,61.91,70.37,1.69,43.75
hong-kong-2024,Joaquin Niemann,Torque GC,Hong Kong,2024.0,14.0,325.6,3.0,66.67,74.07,1.52,42.86
hong-kong-2024,Jon Rahm,Legion XIII,Hong Kong,2024.0,18.0,301.2,0.0,71.43,79.63,1.59,54.55
hong-kong-2024,Kalle Samooja,Cleeks Golf Club,Hong Kong,2024.0,10.0,294.3,1.0,57.14,70.37,1.61,50.0
hong-kong-2024,Kevin Na,Korean Golf Club,Hong Kong,2024.0,21.0,286.7,0.0,83.33,81.48,1.57,60.0
hong-kong-2024,Kieran Vincent,Legion XIII,Hong Kong,2024.0,8.0,298.4,1.0,69.05,64.82,1.72,26.32
hong-kong-2024,Lee Westwood,Majesticks Golf Club,Hong Kong,2024.0,12.0,278.4,0.0,59.52,62.96,1.61,50.0
hong-kong-2024,Louis Oosthuizen,Southern Guards GC,Hong Kong,2024.0,13.0,296.9,0.0,69.05,68.52,1.56,82.35
hong-kong-2024,Lucas Herbert,Ripper GC,Hong Kong,2024.0,14.0,291.2,1.0,66.67,72.22,1.54,60.0
hong-kong-2024,Marc Leishman,Ripper GC,Hong Kong,2024.0,13.0,305.8,0.0,83.33,79.63,1.72,54.55
hong-kong-2024,Martin Kaymer,Cleeks Golf Club,Hong Kong,2024.0,13.0,284.4,0.0,73.81,77.78,1.69,58.33
hong-kong-2024,Matt Jones,Ripper GC,Hong Kong,2024.0,13.0,286.0,1.0,66.67,68.52,1.48,70.59
hong-kong-2024,Matthew Wolff,RangeGoats GC,Hong Kong,2024.0,8.0,312.4,1.0,66.67,62.96,1.61,65.0
hong-kong-2024,Mito Pereira,Torque GC,Hong Kong,2024.0,10.0,299.0,0.0,71.43,77.78,1.76,33.33
hong-kong-2024,Pat Perez,,Hong Kong,2024.0,10.0,270.9,0.0,78.57,70.37,1.63,62.5
hong-kong-2024,Patrick Reed,,Hong Kong,2024.0,9.0,299.0,0.0,61.91,68.52,1.59,76.47
hong-kong-2024,Paul Casey,Crushers GC,Hong Kong,2024.0,15.0,292.6,0.0,78.57,81.48,1.65,100.0
hong-kong-2024,Peter Uihlein,RangeGoats GC,Hong Kong,2024.0,12.0,294.2,0.0,54.76,77.78,1.67,66.67
hong-kong-2024,Phil Mickelson,HyFlyers GC,Hong Kong,2024.0,6.0,290.0,0.0,57.14,66.67,1.69,50.0
hong-kong-2024,Richard Bland,Cleeks Golf Club,Hong Kong,2024.0,13.0,286.1,0.0,69.05,81.48,1.61,80.0
hong-kong-2024,Sam Horsfield,Majesticks Golf Club,Hong Kong,2024.0,14.0,291.3,0.0,52.38,81.48,1.65,60.0
hong-kong-2024,Scott Vincent,Korean Golf Club,Hong Kong,2024.0,12.0,294.3,0.0,66.67,75.93,1.67,76.92
hong-kong-2024,Sebastian,Torque GC,Hong Kong,2024.0,14.0,290.2,0.0,66.67,75.93,1.59,61.54
hong-kong-2024,Sergio Garcia,Fireballs GC,Hong Kong,2024.0,12.0,298.8,0.0,73.81,75.93,1.67,53.85
hong-kong-2024,Talor Gooch,Smash GC,Hong Kong,2024.0,14.0,288.3,0.0,64.29,72.22,1.63,66.67
hong-kong-2024,Thomas Pieters,RangeGoats GC,Hong Kong,2024.0,8.0,316.4,1.0,66.67,68.52,1.63,58.82
hong-kong-2024,Tyrrell Hatton,Legion XIII,Hong Kong,2024.0,12.0,302.9,0.0,78.57,79.63,1.67,63.64
hong-kong-2025,Abraham Ancer,Fireballs GC,Hong Kong,2025.0,12.0,292.3,1.0,76.19,72.22,1.61,66.67
hong-kong-2025,Adrian Meronk,Cleeks Golf Club,Hong Kong,2025.0,13.0,298.4,0.0,59.52,64.82,1.57,63.16
hong-kong-2025,Andy Ogletree,HyFlyers GC,Hong Kong,2025.0,10.0,289.4,0.0,71.43,66.67,1.56,83.33
hong-kong-2025,Anirban Lahiri,Crushers GC,Hong Kong,2025.0,14.0,288.6,0.0,69.05,74.07,1.67,50.0
hong-kong-2025,Anthony Kim,,Hong Kong,2025.0,10.0,302.7,0.0,47.62,59.26,1.56,59.09
hong-kong-2025,Ben Campbell,RangeGoats GC,Hong Kong,2025.0,12.0,264.9,0.0,66.67,77.78,1.69,50.0
hong-kong-2025,Branden Grace,Southern Guards GC,Hong Kong,2025.0,12.0,278.8,0.0,85.71,74.07,1.63,71.43
hong-kong-2025,Brendan Steele,HyFlyers GC,Hong Kong,2025.0,12.0,314.0,0.0,69.05,68.52,1.57,76.47
hong-kong-2025,Brooks Koepka,Smash GC,Hong Kong,2025.0,12.0,305.6,1.0,61.91,68.52,1.57,64.71
hong-kong-2025,Bryson DeChambeau,Crushers GC,Hong Kong,2025.0,11.0,330.5,2.0,76.19,70.37,1.65,56.25
hong-kong-2025,Bubba Watson,RangeGoats GC,Hong Kong,2025.0,12.0,314.9,0.0,66.67,74.07,1.63,57.14
hong-kong-2025,Caleb Surratt,Legion XIII,Hong Kong,2025.0,14.0,314.5,0.0,57.14,70.37,1.63,56.25
hong-kong-2025,Cameron Smith,Ripper GC,Hong Kong,2025.0,10.0,304.5,0.0,61.91,77.78,1.69,75.0
hong-kong-2025,Cameron Tringale,HyFlyers GC,Hong Kong,2025.0,10.0,305.6,0.0,78.57,75.93,1.69,84.62
hong-kong-2025,Carlos Ortiz,Torque GC,Hong Kong,2025.0,13.0,303.8,1.0,54.76,72.22,1.63,46.67
hong-kong-2025,Charl Schwartzel,Southern Guards GC,Hong Kong,2025.0,13.0,285.4,0.0,69.05,68.52,1.57,70.59
hong-kong-2025,Charles Howell III,Crushers GC,Hong Kong,2025.0,11.0,297.8,0.0,69.05,62.96,1.61,55.0
hong-kong-2025,Chieh-Po Lee,,Hong Kong,2025.0,13.0,302.1,0.0,85.71,79.63,1.65,72.73
hong-kong-2025,Danny Lee,Korean Golf Club,Hong Kong,2025.0,13.0,294.5,0.0,64.29,72.22,1.57,66.67
hong-kong-2025,David Puig,Fireballs GC,Hong Kong,2025.0,12.0,330.2,1.0,71.43,59.26,1.54,72.73
hong-kong-2025,Dean Burmester,Southern Guards GC,Hong Kong,2025.0,18.0,324.7,1.0,64.29,70.37,1.48,68.75
hong-kong-2025,Dustin Johnson,,Hong Kong,2025.0,11.0,319.7,0.0,73.81,66.67,1.7,50.0
hong-kong-2025,Frederik Kjettrup,Cleeks Golf Club,Hong Kong,2025.0,11.0,296.8,0.0,69.05,77.78,1.7,41.67
hong-kong-2025,Graeme McDowell,Smash GC,Hong Kong,2025.0,14.0,287.5,0.0,66.67,72.22,1.56,80.0
hong-kong-2025,Harold Varner III,,Hong Kong,2025.0,11.0,310.2,0.0,88.1,85.19,1.7,62.5
hong-kong-2025,Henrik Stenson,Majesticks Golf Club,Hong Kong,2025.0,9.0,286.1,0.0,69.05,66.67,1.67,55.56
hong-kong-2025,Ian Poulter,Majesticks Golf Club,Hong Kong,2025.0,9.0,286.5,1.0,71.43,66.67,1.65,61.11
hong-kong-2025,Jason Kokrak,Smash GC,Hong Kong,2025.0,10.0,301.7,0.0,64.29,70.37,1.67,56.25
hong-kong-2025,Joaquin Niemann,Torque GC,Hong Kong,2025.0,14.0,331.6,0.0,66.67,74.07,1.61,78.57
hong-kong-2025,Jon Rahm,Legion XIII,Hong Kong,2025.0,14.0,311.2,0.0,69.05,79.63,1.65,72.73
hong-kong-2025,Kevin Na,Korean Golf Club,Hong Kong,2025.0,14.0,278.8,0.0,64.29,70.37,1.57,68.75
hong-kong-2025,Lee Westwood,Majesticks Golf Club,Hong Kong,2025.0,10.0,286.3,0.0,80.95,75.93,1.69,61.54
hong-kong-2025,Louis Oosthuizen,Southern Guards GC,Hong Kong,2025.0,14.0,295.9,0.0,66.67,70.37,1.57,62.5
hong-kong-2025,Lucas Herbert,Ripper GC,Hong Kong,2025.0,16.0,320.8,1.0,66.67,70.37,1.48,68.75
hong-kong-2025,Luis Masaveu,Fireballs GC,Hong Kong,2025.0,8.0,298.6,2.0,61.91,70.37,1.69,56.25
hong-kong-2025,Marc Leishman,Ripper GC,Hong Kong,2025.0,14.0,299.4,0.0,59.52,72.22,1.57,73.33
hong-kong-2025,Martin Kaymer,Cleeks Golf Club,Hong Kong,2025.0,11.0,290.5,1.0,73.81,75.93,1.59,76.92
hong-kong-2025,Matt Jones,Ripper GC,Hong Kong,2025.0,13.0,301.3,1.0,66.67,66.67,1.56,50.0
hong-kong-2025,Matthew Wolff,RangeGoats GC,Hong Kong,2025.0,12.0,299.2,0.0,64.29,66.67,1.61,50.0
hong-kong-2025,Mito Pereira,Torque GC,Hong Kong,2025.0,11.0,301.2,1.0,66.67,77.78,1.67,58.33
hong-kong-2025,Ollie Schniederjans,Korean Golf Club,Hong Kong,2025.0,14.0,293.5,0.0,61.91,62.96,1.59,
hong-kong-2025,Patrick Reed,,Hong Kong,2025.0,16.0,291.7,0.0,71.43,74.07,1.56,64.29
hong-kong-2025,Paul Casey,Crushers GC,Hong Kong,2025.0,11.0,311.1,2.0,71.43,81.48,1.59,70.0
hong-kong-2025,Peter Uihlein,RangeGoats GC,Hong Kong,2025.0,17.0,299.9,1.0,47.62,74.07,1.54,57.14
hong-kong-2025,Phil Mickelson,HyFlyers GC,Hong Kong,2025.0,21.0,298.5,0.0,73.81,77.78,1.57,50.0
hong-kong-2025,Richard Bland,Cleeks Golf Club,Hong Kong,2025.0,11.0,288.1,0.0,76.19,70.37,1.56,75.0
hong-kong-2025,Sam Horsfield,Majesticks Golf Club,Hong Kong,2025.0,10.0,289.7,0.0,59.52,70.37,1.69,43.75
hong-kong-2025,Sebastian,Torque GC,Hong Kong,2025.0,14.0,309.9,0.0,80.95,79.63,1.59,81.82
hong-kong-2025,Sergio Garcia,Fireballs GC,Hong Kong,2025.0,18.0,298.9,1.0,83.33,79.63,1.52,81.82
hong-kong-2025,Talor Gooch,Smash GC,Hong Kong,2025.0,8.0,282.8,0.0,61.91,74.07,1.7,50.0
hong-kong-2025,Thomas Pieters,,Hong Kong,2025.0,11.0,315.1,0.0,61.91,74.07,1.63,64.29
hong-kong-2025,Tom McKibbin,Legion XIII,Hong Kong,2025.0,17.0,315.2,0.0,71.43,85.19,1.65,50.0
hong-kong-2025,Tyrrell Hatton,Legion XIII,Hong Kong,2025.0,8.0,307.9,0.0,66.67,75.93,1.65,100.0
hong-kong-2025,Yubin Jang,Korean Golf Club,Hong Kong,2025.0,15.0,330.4,0.0,64.29,64.82,1.63,52.63
hong-kong-2026,Abraham Ancer,Torque GC,Hong Kong,2026,17.0,297.3,0.0,75.0,77.78,1.64,62.5
hong-kong-2026,Adrian Meronk,Cleeks Golf Club,Hong Kong,2026,18.0,304.6,0.0,64.29,70.83,1.57,66.67
