event_slug,playerName,event_name,year,team,position,R1,R2,R3,total_to_par,scraped_at
chicago-2024,Dean Burmester,Chicago 2024,2024,Southern Guards GC,T42,0.0,1.0,3.0,4.0,2026-03-04T18:41:05.402710
chicago-2024,Dustin Johnson,Chicago 2024,2024,4Aces GC,T34,-2.0,-1.0,5.0,2.0,2026-03-04T18:41:05.402429
chicago-2024,Eugenio Chacarra,Chicago 2024,2024,Fireballs GC,T40,0.0,1.0,2.0,3.0,2026-03-04T18:41:05.402529
chicago-2024,Graeme McDowell,Chicago 2024,2024,Smash GC,T23,2.0,2.0,-4.0,0.0,2026-03-04T18:41:05.401766
chicago-2024,Harold Varner III,Chicago 2024,2024,4Aces GC,T13,-1.0,1.0,-3.0,-3.0,2026-03-04T18:41:05.401307
chicago-2024,Henrik Stenson,Chicago 2024,2024,Majesticks Golf Club,T6,-2.0,1.0,-4.0,-5.0,2026-03-04T18:41:05.401036
chicago-2024,Hudson Swafford -,Chicago 2024,2024,,53,8.0,8.0,-3.0,13.0,2026-03-04T18:41:05.403047
chicago-2024,Ian Poulter,Chicago 2024,2024,Majesticks Golf Club,5,-2.0,-2.0,-2.0,-6.0,2026-03-04T18:41:05.400998
chicago-2024,Jason Kokrak,Chicago 2024,2024,Smash GC,51,3.0,3.0,0.0,6.0,2026-03-04T18:41:05.402958
chicago-2024,Jinichiro Kozuma,Chicago 2024,2024,Korean Golf Club,T15,1.0,0.0,-3.0,-2.0,2026-03-04T18:41:05.401381
chicago-2024,Joaquin Niemann,Chicago 2024,2024,Torque GC,T2,-2.0,-2.0,-4.0,-8.0,2026-03-04T18:41:05.400880
chicago-2024,Jon Rahm,Chicago 2024,2024,Legion XIII,1,-1.0,-6.0,-4.0,-11.0,2026-03-04T18:41:05.400819
chicago-2024,Kalle Samooja,Chicago 2024,2024,Cleeks Golf Club,T15,1.0,-4.0,1.0,-2.0,2026-03-04T18:41:05.401549
chicago-2024,Kevin Na,Chicago 2024,2024,Korean Golf Club,T23,2.0,0.0,-2.0,0.0,2026-03-04T18:41:05.401940
chicago-2024,Kieran Vincent,Chicago 2024,2024,Legion XIII,T23,5.0,-1.0,-4.0,0.0,2026-03-04T18:41:05.401725
chicago-2024,Lee Westwood,Chicago 2024,2024,Majesticks Golf Club,T47,1.0,4.0,0.0,5.0,2026-03-04T18:41:05.402873
chicago-2024,Louis Oosthuizen,Chicago 2024,2024,Southern Guards GC,T30,-1.0,3.0,-1.0,1.0,2026-03-04T18:41:05.402138
chicago-2024,Lucas Herbert,Chicago 2024,2024,Ripper GC,T6,-2.0,-1.0,-2.0,-5.0,2026-03-04T18:41:05.401107
chicago-2024,Marc Leishman,Chicago 2024,2024,Ripper GC,T34,4.0,0.0,-2.0,2.0,2026-03-04T18:41:05.402346
chicago-2024,Martin Kaymer,Chicago 2024,2024,Cleeks Golf Club,T34,-1.0,5.0,-2.0,2.0,2026-03-04T18:41:05.402264
chicago-2024,Matt Jones,Chicago 2024,2024,Ripper GC,T23,1.0,2.0,-3.0,0.0,2026-03-04T18:41:05.401804
chicago-2024,Matthew Wolff,Chicago 2024,2024,RangeGoats GC,T47,6.0,2.0,-3.0,5.0,2026-03-04T18:41:05.402791
chicago-2024,Mito Pereira,Chicago 2024,2024,Torque GC,T47,3.0,1.0,1.0,5.0,2026-03-04T18:41:05.402912
chicago-2024,Pat Perez,Chicago 2024,2024,4Aces GC,T47,4.0,3.0,-2.0,5.0,2026-03-04T18:41:05.402831
chicago-2024,Patrick Reed,Chicago 2024,2024,4Aces GC,T30,-2.0,4.0,-1.0,1.0,2026-03-04T18:41:05.402093
chicago-2024,Paul Casey,Chicago 2024,2024,Crushers GC,T13,-4.0,1.0,0.0,-3.0,2026-03-04T18:41:05.401343
chicago-2024,Peter Uihlein,Chicago 2024,2024,RangeGoats GC,T15,-1.0,2.0,-3.0,-2.0,2026-03-04T18:41:05.401418
chicago-2024,Phil Mickelson,Chicago 2024,2024,HyFlyers GC,T23,5.0,-2.0,-3.0,0.0,2026-03-04T18:41:05.401848
chicago-2024,Richard Bland,Chicago 2024,2024,Cleeks Golf Club,T15,1.0,-2.0,-1.0,-2.0,2026-03-04T18:41:05.401492
chicago-2024,Sam Horsfield,Chicago 2024,2024,Majesticks Golf Club,T34,3.0,-1.0,0.0,2.0,2026-03-04T18:41:05.402386
chicago-2024,Scott Vincent,Chicago 2024,2024,Korean Golf Club,T23,1.0,1.0,-2.0,0.0,2026-03-04T18:41:05.401891
chicago-2024,Sebastian Muñoz,Chicago 2024,2024,Torque GC,T20,2.0,0.0,-3.0,-1.0,2026-03-04T18:41:05.401595
chicago-2024,Sergio Garcia,Chicago 2024,2024,Fireballs GC,T2,-1.0,-5.0,-2.0,-8.0,2026-03-04T18:41:05.400922
chicago-2024,Talor Gooch,Chicago 2024,2024,Smash GC,T15,1.0,0.0,-3.0,-2.0,2026-03-04T18:41:05.401455
chicago-2024,Thomas Pieters,Chicago 2024,2024,RangeGoats GC,T11,-1.0,-1.0,-2.0,-4.0,2026-03-04T18:41:05.401266
chicago-2024,Tyrrell Hatton,Chicago 2024,2024,Legion XIII,4,3.0,-5.0,-5.0,-7.0,2026-03-04T18:41:05.400960
chicago-2025,- - - - - -,Chicago 2025,2025,,4,,,,,2026-03-04T18:42:30.106370
chicago-2025,Abraham Ancer,Chicago 2025,2025,Fireballs GC,T17,0.0,0.0,-2.0,-2.0,2026-03-04T18:42:30.107202
chicago-2025,Adrian Meronk,Chicago 2025,2025,Cleeks Golf Club,T44,1.0,2.0,0.0,3.0,2026-03-04T18:42:30.108148
chicago-2025,Andy Ogletree,Chicago 2025,2025,HyFlyers GC,T34,-2.0,2.0,1.0,1.0,2026-03-04T18:42:30.107770
chicago-2025,Anirban Lahiri,Chicago 2025,2025,Crushers GC,T34,0.0,-3.0,4.0,1.0,2026-03-04T18:42:30.107859
chicago-2025,Anthony Kim,Chicago 2025,2025,,T44,11.0,-3.0,-5.0,3.0,2026-03-04T18:42:30.108108
chicago-2025,Ben Campbell,Chicago 2025,2025,RangeGoats GC,T47,2.0,-1.0,3.0,4.0,2026-03-04T18:42:30.108277
chicago-2025,Branden Grace,Chicago 2025,2025,Southern Guards GC,T5,-2.0,-1.0,-4.0,-7.0,2026-03-04T18:42:30.106615
chicago-2025,Brendan Steele,Chicago 2025,2025,HyFlyers GC,T52,5.0,1.0,2.0,8.0,2026-03-04T18:42:30.108437
chicago-2025,Brooks Koepka,Chicago 2025,2025,Smash GC,T29,-3.0,5.0,-2.0,0.0,2026-03-04T18:42:30.107579
chicago-2025,Bryson DeChambeau,Chicago 2025,2025,Crushers GC,T13,-3.0,-3.0,3.0,-3.0,2026-03-04T18:42:30.106968
chicago-2025,Bubba Watson,Chicago 2025,2025,RangeGoats GC,T17,0.0,2.0,-4.0,-2.0,2026-03-04T18:42:30.107054
chicago-2025,Caleb Surratt,Chicago 2025,2025,Legion XIII,T29,4.0,1.0,-5.0,0.0,2026-03-04T18:42:30.107473
chicago-2025,Cameron Smith,Chicago 2025,2025,Ripper GC,T29,0.0,2.0,-2.0,0.0,2026-03-04T18:42:30.107618
chicago-2025,Cameron Tringale,Chicago 2025,2025,HyFlyers GC,T17,-1.0,2.0,-3.0,-2.0,2026-03-04T18:42:30.107092
chicago-2025,Carlos Ortiz,Chicago 2025,2025,Torque GC,4,1.0,-6.0,-3.0,-8.0,2026-03-04T18:42:30.106548
chicago-2025,Charl Schwartzel,Chicago 2025,2025,Southern Guards GC,T25,-2.0,0.0,1.0,-1.0,2026-03-04T18:42:30.107390
chicago-2025,Charles Howell III,Chicago 2025,2025,Crushers GC,T39,1.0,3.0,-2.0,2.0,2026-03-04T18:42:30.107948
chicago-2025,Chieh-Po Lee,Chicago 2025,2025,,T13,3.0,-4.0,-2.0,-3.0,2026-03-04T18:42:30.106893
chicago-2025,Danny Lee,Chicago 2025,2025,Korean Golf Club,51,1.0,0.0,5.0,6.0,2026-03-04T18:42:30.108397
chicago-2025,David Puig,Chicago 2025,2025,Fireballs GC,T17,1.0,-2.0,-1.0,-2.0,2026-03-04T18:42:30.107238
chicago-2025,Dean Burmester,Chicago 2025,2025,Southern Guards GC,1,-3.0,-6.0,0.0,-9.0,2026-03-04T18:42:30.106427
chicago-2025,Dustin Johnson,Chicago 2025,2025,4Aces GC,T25,-4.0,2.0,1.0,-1.0,2026-03-04T18:42:30.107317
chicago-2025,Frederik Kjettrup,Chicago 2025,2025,Cleeks Golf Club,54,5.0,4.0,5.0,14.0,2026-03-04T18:42:30.108528
chicago-2025,Graeme McDowell,Chicago 2025,2025,Smash GC,T52,1.0,4.0,3.0,8.0,2026-03-04T18:42:30.108478
chicago-2025,Harold Varner III,Chicago 2025,2025,4Aces GC,T5,1.0,-2.0,-6.0,-7.0,2026-03-04T18:42:30.106582
chicago-2025,Henrik Stenson,Chicago 2025,2025,Majesticks Golf Club,T39,4.0,0.0,-2.0,2.0,2026-03-04T18:42:30.107991
chicago-2025,Ian Poulter,Chicago 2025,2025,Majesticks Golf Club,T39,3.0,0.0,-1.0,2.0,2026-03-04T18:42:30.108031
chicago-2025,Jason Kokrak,Chicago 2025,2025,Smash GC,T17,2.0,-2.0,-2.0,-2.0,2026-03-04T18:42:30.107166
chicago-2025,Jinichiro Kozuma,Chicago 2025,2025,Korean Golf Club,T47,1.0,1.0,2.0,4.0,2026-03-04T18:42:30.108230
chicago-2025,Joaquin Niemann,Chicago 2025,2025,Torque GC,T17,3.0,-1.0,-4.0,-2.0,2026-03-04T18:42:30.107008
chicago-2025,Jon Rahm,Chicago 2025,2025,Legion XIII,T2,-3.0,-4.0,-2.0,-9.0,2026-03-04T18:42:30.106466
chicago-2025,Josele Ballester,Chicago 2025,2025,Fireballs GC,T2,-2.0,-5.0,-2.0,-9.0,2026-03-04T18:42:30.106512
chicago-2025,Kevin Na,Chicago 2025,2025,Korean Golf Club,T49,6.0,1.0,-2.0,5.0,2026-03-04T18:42:30.108319
chicago-2025,Lee Westwood,Chicago 2025,2025,Majesticks Golf Club,T39,1.0,4.0,-3.0,2.0,2026-03-04T18:42:30.107906
chicago-2025,Louis Oosthuizen,Chicago 2025,2025,Southern Guards GC,T29,1.0,3.0,-4.0,0.0,2026-03-04T18:42:30.107522
chicago-2025,Lucas Herbert,Chicago 2025,2025,Ripper GC,T25,-2.0,0.0,1.0,-1.0,2026-03-04T18:42:30.107353
chicago-2025,Marc Leishman,Chicago 2025,2025,Ripper GC,T13,0.0,-2.0,-1.0,-3.0,2026-03-04T18:42:30.106930
chicago-2025,Martin Kaymer,Chicago 2025,2025,Cleeks Golf Club,T34,-1.0,2.0,0.0,1.0,2026-03-04T18:42:30.107732
chicago-2025,Matt Jones,Chicago 2025,2025,Ripper GC,T49,4.0,-2.0,3.0,5.0,2026-03-04T18:42:30.108358
chicago-2025,Matthew Wolff,Chicago 2025,2025,RangeGoats GC,T29,2.0,-3.0,1.0,0.0,2026-03-04T18:42:30.107654
chicago-2025,Mito Pereira,Chicago 2025,2025,Torque GC,T13,-2.0,1.0,-2.0,-3.0,2026-03-04T18:42:30.106859
chicago-2025,Patrick Reed,Chicago 2025,2025,4Aces GC,T17,-1.0,1.0,-2.0,-2.0,2026-03-04T18:42:30.107129
chicago-2025,Paul Casey,Chicago 2025,2025,Crushers GC,T5,-1.0,-4.0,-2.0,-7.0,2026-03-04T18:42:30.106647
chicago-2025,Peter Uihlein,Chicago 2025,2025,RangeGoats GC,T10,-1.0,1.0,-4.0,-4.0,2026-03-04T18:42:30.106751
chicago-2025,Phil Mickelson,Chicago 2025,2025,HyFlyers GC,T25,-3.0,0.0,2.0,-1.0,2026-03-04T18:42:30.107434
chicago-2025,Richard Bland,Chicago 2025,2025,Cleeks Golf Club,T10,-1.0,-3.0,0.0,-4.0,2026-03-04T18:42:30.106825
chicago-2025,Sam Horsfield,Chicago 2025,2025,Majesticks Golf Club,T44,1.0,1.0,1.0,3.0,2026-03-04T18:42:30.108189
chicago-2025,Sebastian Muñoz,Chicago 2025,2025,Torque GC,T10,-1.0,0.0,-3.0,-4.0,2026-03-04T18:42:30.106790
chicago-2025,Sergio Garcia,Chicago 2025,2025,Fireballs GC,T17,-4.0,2.0,0.0,-2.0,2026-03-04T18:42:30.107277
chicago-2025,Talor Gooch,Chicago 2025,2025,Smash GC,T8,-2.0,-2.0,-1.0,-5.0,2026-03-04T18:42:30.106717
chicago-2025,Thomas Pieters,Chicago 2025,2025,4Aces GC,T8,1.0,-2.0,-4.0,-5.0,2026-03-04T18:42:30.106685
chicago-2025,Tom McKibbin,Chicago 2025,2025,Legion XIII,T34,2.0,1.0,-2.0,1.0,2026-03-04T18:42:30.107693
chicago-2025,Tyrrell Hatton,Chicago 2025,2025,Legion XIII,T34,-3.0,1.0,3.0,1.0,2026-03-04T18:42:30.107812
chicago-2025,Yubin Jang,Chicago 2025,2025,Korean Golf Club,T39,1.0,0.0,1.0,2.0,2026-03-04T18:42:30.108070
dallas-2025,- - - - - -,Dallas 2025,2025,,4,,,,,2026-03-04T18:42:03.479178
dallas-2025,Abraham Ancer,Dallas 2025,2025,Fireballs GC,T16,-3.0,-3.0,5.0,-1.0,2026-03-04T18:42:03.479608
dallas-2025,Adrian Meronk,Dallas 2025,2025,Cleeks Golf Club,32,5.0,0.0,-1.0,4.0,2026-03-04T18:42:03.479975
dallas-2025,Andy Ogletree,Dallas 2025,2025,HyFlyers GC,T40,1.0,6.0,1.0,8.0,2026-03-04T18:42:03.480187
dallas-2025,Anirban Lahiri,Dallas 2025,2025,Crushers GC,T11,-2.0,1.0,-2.0,-3.0,2026-03-04T18:42:03.479455
dallas-2025,Anthony Kim -,Dallas 2025,2025,,T25,3.0,2.0,-2.0,3.0,2026-03-04T18:42:03.479829
dallas-2025,Ben Campbell,Dallas 2025,2025,RangeGoats GC,T21,1.0,-2.0,2.0,1.0,2026-03-04T18:42:03.479729
dallas-2025,Branden Grace,Dallas 2025,2025,Southern Guards GC,T23,2.0,-1.0,1.0,2.0,2026-03-04T18:42:03.479754
dallas-2025,Brendan Steele,Dallas 2025,2025,HyFlyers GC,T25,3.0,-3.0,3.0,3.0,2026-03-04T18:42:03.479952
dallas-2025,Bryson DeChambeau,Dallas 2025,2025,Crushers GC,T9,0.0,0.0,-4.0,-4.0,2026-03-04T18:42:03.479432
dallas-2025,Bubba Watson,Dallas 2025,2025,RangeGoats GC,T37,3.0,1.0,3.0,7.0,2026-03-04T18:42:03.480093
dallas-2025,Caleb Surratt,Dallas 2025,2025,Legion XIII,T37,3.0,0.0,4.0,7.0,2026-03-04T18:42:03.480142
dallas-2025,Cameron Smith,Dallas 2025,2025,Ripper GC,T13,3.0,-1.0,-4.0,-2.0,2026-03-04T18:42:03.479509
dallas-2025,Cameron Tringale,Dallas 2025,2025,HyFlyers GC,T9,0.0,1.0,-5.0,-4.0,2026-03-04T18:42:03.479409
dallas-2025,Carlos Ortiz,Dallas 2025,2025,Torque GC,T40,7.0,-2.0,3.0,8.0,2026-03-04T18:42:03.480231
dallas-2025,Charl Schwartzel,Dallas 2025,2025,Southern Guards GC,T21,0.0,2.0,-1.0,1.0,2026-03-04T18:42:03.479706
dallas-2025,Charles Howell III,Dallas 2025,2025,Crushers GC,T5,0.0,-1.0,-4.0,-5.0,2026-03-04T18:42:03.479314
dallas-2025,Chieh-Po Lee -,Dallas 2025,2025,,T33,8.0,-1.0,-2.0,5.0,2026-03-04T18:42:03.480000
dallas-2025,Danny Lee,Dallas 2025,2025,Korean Golf Club,T40,2.0,4.0,2.0,8.0,2026-03-04T18:42:03.480209
dallas-2025,David Puig,Dallas 2025,2025,Fireballs GC,T13,-2.0,-3.0,3.0,-2.0,2026-03-04T18:42:03.479557
dallas-2025,Dean Burmester,Dallas 2025,2025,Southern Guards GC,T18,2.0,-1.0,-1.0,0.0,2026-03-04T18:42:03.479661
dallas-2025,Dustin Johnson,Dallas 2025,2025,4Aces GC,T13,-2.0,2.0,-2.0,-2.0,2026-03-04T18:42:03.479534
dallas-2025,Graeme McDowell,Dallas 2025,2025,Smash GC,T35,-2.0,2.0,6.0,6.0,2026-03-04T18:42:03.480070
dallas-2025,Harold Varner III,Dallas 2025,2025,4Aces GC,T5,-5.0,0.0,0.0,-5.0,2026-03-04T18:42:03.479359
dallas-2025,Henrik Stenson,Dallas 2025,2025,Majesticks Golf Club,T25,1.0,1.0,1.0,3.0,2026-03-04T18:42:03.479904
dallas-2025,Ian Poulter,Dallas 2025,2025,Majesticks Golf Club,51,1.0,6.0,6.0,13.0,2026-03-04T18:42:03.480426
dallas-2025,Jason Kokrak,Dallas 2025,2025,Smash GC,T40,1.0,2.0,5.0,8.0,2026-03-04T18:42:03.480253
dallas-2025,Jinichiro Kozuma,Dallas 2025,2025,Korean Golf Club,T2,0.0,-2.0,-4.0,-6.0,2026-03-04T18:42:03.479246
dallas-2025,Joaquin Niemann,Dallas 2025,2025,Torque GC,T23,6.0,-6.0,2.0,2.0,2026-03-04T18:42:03.479778
dallas-2025,Jon Rahm,Dallas 2025,2025,Legion XIII,T11,-4.0,0.0,1.0,-3.0,2026-03-04T18:42:03.479480
dallas-2025,Josele Ballester,Dallas 2025,2025,Fireballs GC,48,4.0,4.0,2.0,10.0,2026-03-04T18:42:03.480350
dallas-2025,Kevin Na,Dallas 2025,2025,Korean Golf Club,T46,2.0,7.0,0.0,9.0,2026-03-04T18:42:03.480320
dallas-2025,Lee Westwood,Dallas 2025,2025,Majesticks Golf Club,T25,0.0,3.0,0.0,3.0,2026-03-04T18:42:03.479880
dallas-2025,Louis Oosthuizen,Dallas 2025,2025,Southern Guards GC,T2,-1.0,-1.0,-4.0,-6.0,2026-03-04T18:42:03.479271
dallas-2025,Lucas Herbert,Dallas 2025,2025,Ripper GC,T40,3.0,-1.0,6.0,8.0,2026-03-04T18:42:03.480275
dallas-2025,Luis Carrera,Dallas 2025,2025,Smash GC,54,,,,,2026-03-04T18:42:03.480495
dallas-2025,Marc Leishman,Dallas 2025,2025,Ripper GC,T25,3.0,-2.0,2.0,3.0,2026-03-04T18:42:03.479926
dallas-2025,Martin Kaymer,Dallas 2025,2025,Cleeks Golf Club,T18,1.0,2.0,-3.0,0.0,2026-03-04T18:42:03.479635
dallas-2025,Matt Jones,Dallas 2025,2025,Ripper GC,T46,7.0,3.0,-1.0,9.0,2026-03-04T18:42:03.480297
dallas-2025,Max Rottluff,Dallas 2025,2025,Cleeks Golf Club,T37,6.0,-2.0,3.0,7.0,2026-03-04T18:42:03.480118
dallas-2025,Mito Pereira,Dallas 2025,2025,Torque GC,53,0.0,7.0,8.0,15.0,2026-03-04T18:42:03.480474
dallas-2025,Ollie Schniederjans,Dallas 2025,2025,RangeGoats GC,50,2.0,6.0,4.0,12.0,2026-03-04T18:42:03.480402
dallas-2025,Patrick Reed,Dallas 2025,2025,4Aces GC,1,-5.0,-4.0,3.0,-6.0,2026-03-04T18:42:03.479220
dallas-2025,Paul Casey,Dallas 2025,2025,Crushers GC,T2,-1.0,-5.0,0.0,-6.0,2026-03-04T18:42:03.479292
dallas-2025,Peter Uihlein,Dallas 2025,2025,RangeGoats GC,52,4.0,3.0,7.0,14.0,2026-03-04T18:42:03.480451
dallas-2025,Phil Mickelson,Dallas 2025,2025,HyFlyers GC,49,5.0,2.0,4.0,11.0,2026-03-04T18:42:03.480376
dallas-2025,Richard Bland,Dallas 2025,2025,Cleeks Golf Club,T18,-2.0,-3.0,5.0,0.0,2026-03-04T18:42:03.479683
dallas-2025,Sam Horsfield,Dallas 2025,2025,Majesticks Golf Club,T25,4.0,0.0,-1.0,3.0,2026-03-04T18:42:03.479853
dallas-2025,Sebastian Muñoz,Dallas 2025,2025,Torque GC,T16,4.0,-2.0,-3.0,-1.0,2026-03-04T18:42:03.479584
dallas-2025,Sergio Garcia,Dallas 2025,2025,Fireballs GC,T25,3.0,2.0,-2.0,3.0,2026-03-04T18:42:03.479802
dallas-2025,Talor Gooch,Dallas 2025,2025,Smash GC,T33,7.0,-2.0,0.0,5.0,2026-03-04T18:42:03.480023
dallas-2025,Thomas Pieters,Dallas 2025,2025,4Aces GC,T35,3.0,-1.0,4.0,6.0,2026-03-04T18:42:03.480047
dallas-2025,Tom McKibbin,Dallas 2025,2025,Legion XIII,T5,-1.0,-1.0,-3.0,-5.0,2026-03-04T18:42:03.479337
dallas-2025,Tyrrell Hatton,Dallas 2025,2025,Legion XIII,T5,2.0,-7.0,0.0,-5.0,2026-03-04T18:42:03.479386
dallas-2025,Yubin Jang,Dallas 2025,2025,Korean Golf Club,T40,2.0,7.0,-1.0,8.0,2026-03-04T18:42:03.480164
dc-2023,Abraham Ancer,Dc 2023,2023,Fireballs GC,43,6.0,0.0,2.0,8.0,2026-03-04T18:30:43.021012
dc-2023,Andy Ogletree,Dc 2023,2023,Crushers GC,6,-4.0,-2.0,-1.0,-7.0,2026-03-04T18:30:43.020393
dc-2023,Anirban Lahiri,Dc 2023,2023,Crushers GC,30,1.0,-1.0,-1.0,-1.0,2026-03-04T18:30:43.020809
dc-2023,Bernd Wiesberger,Dc 2023,2023,Cleeks Golf Club,32,-1.0,2.0,-1.0,0.0,2026-03-04T18:30:43.020840
dc-2023,Branden Grace,Dc 2023,2023,Southern Guards GC,2,-2.0,-3.0,-6.0,-11.0,2026-03-04T18:30:43.020308
dc-2023,Brendan Steele,Dc 2023,2023,HyFlyers GC,24,1.0,-2.0,-1.0,-2.0,2026-03-04T18:30:43.020709
dc-2023,Brooks Koepka,Dc 2023,2023,Smash GC,14,0.0,-3.0,-2.0,-5.0,2026-03-04T18:30:43.020545
dc-2023,Bryson DeChambeau,Dc 2023,2023,Crushers GC,10,-2.0,-2.0,-2.0,-6.0,2026-03-04T18:30:43.020462
dc-2023,Bubba Watson,Dc 2023,2023,RangeGoats GC,40,4.0,-4.0,2.0,2.0,2026-03-04T18:30:43.020968
dc-2023,Cameron Smith,Dc 2023,2023,Ripper GC,11,-4.0,-2.0,0.0,-6.0,2026-03-04T18:30:43.020479
dc-2023,Cameron Tringale,Dc 2023,2023,HyFlyers GC,9,-3.0,-1.0,-2.0,-6.0,2026-03-04T18:30:43.020444
dc-2023,Carlos Ortiz,Dc 2023,2023,Fireballs GC,13,1.0,-4.0,-2.0,-5.0,2026-03-04T18:30:43.020525
dc-2023,Charl Schwartzel,Dc 2023,2023,Southern Guards GC,29,0.0,1.0,-2.0,-1.0,2026-03-04T18:30:43.020793
dc-2023,Charles Howell III,Dc 2023,2023,Crushers GC,31,1.0,1.0,-2.0,0.0,2026-03-04T18:30:43.020825
dc-2023,Chase Koepka,Dc 2023,2023,Smash GC,42,5.0,3.0,0.0,8.0,2026-03-04T18:30:43.020997
dc-2023,Danny Lee,Dc 2023,2023,Korean Golf Club,35,-3.0,4.0,0.0,1.0,2026-03-04T18:30:43.020889
dc-2023,David Puig,Dc 2023,2023,Torque GC,12,-2.0,3.0,-6.0,-5.0,2026-03-04T18:30:43.020495
dc-2023,Dean Burmester,Dc 2023,2023,Southern Guards GC,17,-3.0,-1.0,0.0,-4.0,2026-03-04T18:30:43.020594
dc-2023,Dustin Johnson,Dc 2023,2023,4Aces GC,27,-3.0,0.0,1.0,-2.0,2026-03-04T18:30:43.020762
dc-2023,Eugenio Chacarra,Dc 2023,2023,Fireballs GC,22,-2.0,-3.0,2.0,-3.0,2026-03-04T18:30:43.020674
dc-2023,Graeme McDowell,Dc 2023,2023,Cleeks Golf Club,19,0.0,-2.0,-1.0,-3.0,2026-03-04T18:30:43.020626
dc-2023,Harold Varner III,Dc 2023,2023,RangeGoats GC,1,-8.0,0.0,-4.0,-12.0,2026-03-04T18:30:43.020274
dc-2023,Henrik Stenson,Dc 2023,2023,Majesticks Golf Club,5,-2.0,-5.0,-1.0,-8.0,2026-03-04T18:30:43.020375
dc-2023,Ian Poulter,Dc 2023,2023,Majesticks Golf Club,26,1.0,-3.0,0.0,-2.0,2026-03-04T18:30:43.020743
dc-2023,James Piot,Dc 2023,2023,HyFlyers GC,38,-6.0,2.0,5.0,1.0,2026-03-04T18:30:43.020936
dc-2023,Jed Morgan,Dc 2023,2023,Ripper GC,41,1.0,2.0,2.0,5.0,2026-03-04T18:30:43.020982
dc-2023,Joaquin Niemann,Dc 2023,2023,Torque GC,33,-1.0,-1.0,2.0,0.0,2026-03-04T18:30:43.020856
dc-2023,Kevin Na,Dc 2023,2023,Korean Golf Club,8,-4.0,-3.0,0.0,-7.0,2026-03-04T18:30:43.020427
dc-2023,Kieran Vincent - -,Dc 2023,2023,Smash GC,46,2.0,0.0,,2.0,2026-03-04T18:30:43.021070
dc-2023,Laurie Canter,Dc 2023,2023,Majesticks Golf Club,21,-3.0,1.0,-1.0,-3.0,2026-03-04T18:30:43.020658
dc-2023,Lee Westwood,Dc 2023,2023,Majesticks Golf Club,36,0.0,1.0,0.0,1.0,2026-03-04T18:30:43.020905
dc-2023,Louis Oosthuizen,Dc 2023,2023,Southern Guards GC,7,-1.0,-5.0,-1.0,-7.0,2026-03-04T18:30:43.020411
dc-2023,Marc Leishman,Dc 2023,2023,Ripper GC,37,1.0,0.0,0.0,1.0,2026-03-04T18:30:43.020921
dc-2023,Martin Kaymer,Dc 2023,2023,Cleeks Golf Club,25,-3.0,2.0,-1.0,-2.0,2026-03-04T18:30:43.020726
dc-2023,Matt Jones,Dc 2023,2023,Ripper GC,23,1.0,0.0,-3.0,-2.0,2026-03-04T18:30:43.020690
dc-2023,Mito Pereira,Dc 2023,2023,Torque GC,3,-4.0,-5.0,-1.0,-10.0,2026-03-04T18:30:43.020327
dc-2023,Pat Perez,Dc 2023,2023,4Aces GC,20,1.0,-3.0,-1.0,-3.0,2026-03-04T18:30:43.020642
dc-2023,Patrick Reed,Dc 2023,2023,4Aces GC,39,-3.0,-1.0,5.0,1.0,2026-03-04T18:30:43.020952
dc-2023,Peter Uihlein,Dc 2023,2023,4Aces GC,16,-2.0,-1.0,-1.0,-4.0,2026-03-04T18:30:43.020577
dc-2023,Phil Mickelson,Dc 2023,2023,HyFlyers GC,44,2.0,3.0,4.0,9.0,2026-03-04T18:30:43.021030
dc-2023,Richard Bland,Dc 2023,2023,Cleeks Golf Club,28,-1.0,-2.0,1.0,-2.0,2026-03-04T18:30:43.020777
dc-2023,Scott Vincent,Dc 2023,2023,Korean Golf Club,18,-3.0,3.0,-3.0,-3.0,2026-03-04T18:30:43.020610
dc-2023,Sebastian Muñoz,Dc 2023,2023,Torque GC,4,-2.0,-4.0,-2.0,-8.0,2026-03-04T18:30:43.020356
dc-2023,Sergio Garcia,Dc 2023,2023,Fireballs GC,34,-2.0,0.0,2.0,0.0,2026-03-04T18:30:43.020874
dc-2023,Sihwan Kim,Dc 2023,2023,Korean Golf Club,45,4.0,5.0,5.0,14.0,2026-03-04T18:30:43.021045
dc-2023,Talor Gooch,Dc 2023,2023,RangeGoats GC,15,-2.0,-1.0,-1.0,-4.0,2026-03-04T18:30:43.020561
dc-2023,Wade Ormsby - - -,Dc 2023,2023,,47,1.0,,,1.0,2026-03-04T18:30:43.021093
greenbrier-2023,Abraham Ancer,Greenbrier 2023,2023,Fireballs GC,21,0.0,-6.0,-4.0,-10.0,2026-03-04T18:32:13.640378
greenbrier-2023,Anirban Lahiri,Greenbrier 2023,2023,Crushers GC,20,-1.0,-4.0,-5.0,-10.0,2026-03-04T18:32:13.640357
greenbrier-2023,Bernd Wiesberger,Greenbrier 2023,2023,Cleeks Golf Club,13,-4.0,-3.0,-5.0,-12.0,2026-03-04T18:32:13.640200
greenbrier-2023,Branden Grace,Greenbrier 2023,2023,Southern Guards GC,9,-4.0,-6.0,-3.0,-13.0,2026-03-04T18:32:13.640104
